Dataset,Run_ID,Family,Variant_ID,Variant_Label,Model,Users,Items,Interactions,Density,Avg_User_Degree,Avg_Item_Degree,Precision@10_mean,Precision@10_sd,Precision@10_mean±sd,Recall@10_mean,Recall@10_sd,Recall@10_mean±sd,NDCG@10_mean,NDCG@10_sd,NDCG@10_mean±sd,MRR@10_mean,MRR@10_sd,MRR@10_mean±sd,Coverage@10_mean,Coverage@10_sd,Coverage@10_mean±sd,RecGini_mean,RecGini_sd,RecGini_mean±sd,LTShare@10_mean,LTShare@10_sd,LTShare@10_mean±sd,ILS_mean,ILS_sd,ILS_mean±sd,Diversity_mean,Diversity_sd,Diversity_mean±sd
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore5_plain,KC5,ItemKNN,136674,13680,9977451,0.00533639,73.00182185346152,729.3458333333333,0.045321958333943056,9.197603937747622e-05,0.0453 ± 0.0001,0.4532195833394306,0.0009197603937747199,0.4532 ± 0.0009,0.2562679895435863,0.0005859305038791761,0.2563 ± 0.0006,0.19608796252744629,0.0005133889200467568,0.1961 ± 0.0005,0.4765107212475634,0.0006792085704077219,0.4765 ± 0.0007,0.9412577557170496,8.619183578009413e-05,0.9413 ± 0.0001,0.06130549092487719,0.00030440937906245786,0.0613 ± 0.0003,0.17980556228062802,6.0989518044076334e-05,0.1798 ± 0.0001,0.8201944377193721,6.0989518044022706e-05,0.8202 ± 0.0001
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore5_plain,KC5,LightGCN,136674,13680,9977451,0.00533639,73.00182185346152,729.3458333333333,0.04146899434664481,0.00027780688767315944,0.0415 ± 0.0003,0.41468994346644816,0.0027780688767316103,0.4147 ± 0.0028,0.22430800255783592,0.0022421297841929877,0.2243 ± 0.0022,0.16654112462258122,0.002124954122823328,0.1665 ± 0.0021,0.4585526315789474,0.012708160412199994,0.4586 ± 0.0127,0.9355850557911777,0.0017986026087506413,0.9356 ± 0.0018,0.07832530937364338,0.0036226720405742323,0.0783 ± 0.0036,0.17926371694891863,0.0012356123020853453,0.1793 ± 0.0012,0.8207362830510814,0.0012356123020853273,0.8207 ± 0.0012
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore5_plain,KC5,NeuMF,136674,13680,9977451,0.00533639,73.00182185346152,729.3458333333333,0.047572325387418235,0.00028514785441073604,0.0476 ± 0.0003,0.4757232538741824,0.002851478544107279,0.4757 ± 0.0029,0.2633488998540978,0.002474972109905962,0.2633 ± 0.0025,0.19853645967738628,0.002351948931060195,0.1985 ± 0.0024,0.5433479532163742,0.009175942218538667,0.5433 ± 0.0092,0.9105377904625827,0.006271590735272873,0.9105 ± 0.0063,0.132047304778768,0.013588206728090404,0.1320 ± 0.0136,0.16205475314343964,0.00372687756619281,0.1621 ± 0.0037,0.8379452468565605,0.0037268775661928044,0.8379 ± 0.0037
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore5_plain,KC5,MultiVAE,136674,13680,9977451,0.00533639,73.00182185346152,729.3458333333333,0.039355205330445675,0.0005253643289144909,0.0394 ± 0.0005,0.3935520533044568,0.005253643289144902,0.3936 ± 0.0053,0.21575788926951148,0.0024276962261443155,0.2158 ± 0.0024,0.16163096320112283,0.0015507397215139514,0.1616 ± 0.0016,0.16949317738791425,0.008709675942490521,0.1695 ± 0.0087,0.96600505254588,0.0016416690079504416,0.9660 ± 0.0016,0.01837852603031057,0.005267647939645714,0.0184 ± 0.0053,0.21431653579272472,0.0017268470778137532,0.2143 ± 0.0017,0.7856834642072753,0.0017268470778136617,0.7857 ± 0.0017
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore10_plain,KC10,BPR,129757,11508,9911879,0.00663782,76.3880098954199,861.3033541883907,0.04033102902605126,0.000267458855160212,0.0403 ± 0.0003,0.40331029026051257,0.002674588551602021,0.4033 ± 0.0027,0.2190181758351485,0.0021378539382176038,0.2190 ± 0.0021,0.16304480601570545,0.0019544037935762975,0.1630 ± 0.0020,0.5069227204263701,0.0026589819488225374,0.5069 ± 0.0027,0.9322236114396607,0.0014287771600378658,0.9322 ± 0.0014,0.0681427591575021,0.0022698884834583925,0.0681 ± 0.0023,0.1950988586990446,0.0010534520777930802,0.1951 ± 0.0011,0.8049011413009554,0.001053452077793191,0.8049 ± 0.0011
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore10_plain,KC10,ItemKNN,129757,11508,9911879,0.00663782,76.3880098954199,861.3033541883907,0.041726714807935855,3.067555886892134e-05,0.0417 ± 0.0000,0.4172671480793586,0.00030675558868919513,0.4173 ± 0.0003,0.23112193352373964,0.0002437695276668245,0.2311 ± 0.0002,0.17442300979123657,0.0004103991614105621,0.1744 ± 0.0004,0.49580002317228594,0.002219396681090327,0.4958 ± 0.0022,0.9394498504703327,3.997977426666047e-05,0.9394 ± 0.0000,0.04704665901133143,7.541692681844767e-05,0.0470 ± 0.0001,0.19266789908965265,5.921623660733955e-05,0.1927 ± 0.0001,0.8073321009103474,5.9216236607296456e-05,0.8073 ± 0.0001
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore10_plain,KC10,LightGCN,129757,11508,9911879,0.00663782,76.3880098954199,861.3033541883907,0.03811586272802237,0.00013597708904366954,0.0381 ± 0.0001,0.3811586272802238,0.0013597708904366423,0.3812 ± 0.0014,0.20392538484234082,0.001282183440964309,0.2039 ± 0.0013,0.15023932403071874,0.0012638034007579522,0.1502 ± 0.0013,0.5018537828756807,0.012689306223850463,0.5019 ± 0.0127,0.9301272725978901,0.0009698627003307962,0.9301 ± 0.0010,0.06829817787608118,0.001424981990432287,0.0683 ± 0.0014,0.18981051825945774,0.0006156908656632466,0.1898 ± 0.0006,0.8101894817405423,0.0006156908656632802,0.8102 ± 0.0006
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore10_plain,KC10,NeuMF,129757,11508,9911879,0.00663782,76.3880098954199,861.3033541883907,0.04380264648535339,0.00011823213490302029,0.0438 ± 0.0001,0.4380264648535339,0.0011823213490302564,0.4380 ± 0.0012,0.23802838896671272,0.0012774702011223047,0.2380 ± 0.0013,0.17718273489888894,0.0012703698738720543,0.1772 ± 0.0013,0.6098945660989457,0.0032296048811878736,0.6099 ± 0.0032,0.9014597495440245,0.0018643447361453445,0.9015 ± 0.0019,0.11702695551428181,0.003974614792974264,0.1170 ± 0.0040,0.170264511961807,0.000885177660538941,0.1703 ± 0.0009,0.829735488038193,0.0008851776605390494,0.8297 ± 0.0009
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore10_plain,KC10,MultiVAE,129757,11508,9911879,0.00663782,76.3880098954199,861.3033541883907,0.03554875652180615,0.0002650291537104962,0.0355 ± 0.0003,0.3554875652180615,0.0026502915371049885,0.3555 ± 0.0027,0.19137803701409514,0.0015183120588439507,0.1914 ± 0.0015,0.14155189168618118,0.0012123375642138915,0.1416 ± 0.0012,0.20226509095122233,0.004186671640633675,0.2023 ± 0.0042,0.9619986905426972,0.0005234371859763094,0.9620 ± 0.0005,0.01834506038209885,0.002753221148646408,0.0183 ± 0.0028,0.22490994433745484,0.0008284769705699844,0.2249 ± 0.0008,0.7750900556625452,0.0008284769705700606,0.7751 ± 0.0008
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore50_plain,KC50,BPR,55697,7100,7928633,0.02004971,142.35296335529742,1116.7088732394366,0.02240994428185839,0.00017315729819104413,0.0224 ± 0.0002,0.22409944281858388,0.0017315729819104776,0.2241 ± 0.0017,0.1141219065910547,0.0005865371327584524,0.1141 ± 0.0006,0.08108141671304858,0.00026947329694463636,0.0811 ± 0.0003,0.6670422535211268,0.003365578350802442,0.6670 ± 0.0034,0.8869295747674197,0.0003009970243410663,0.8869 ± 0.0003,0.06555409926327571,0.0005224708202185345,0.0656 ± 0.0005,0.24085785521674188,0.0008690722143208016,0.2409 ± 0.0009,0.7591421447832581,0.0008690722143208171,0.7591 ± 0.0009
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore50_plain,KC50,ItemKNN,55697,7100,7928633,0.02004971,142.35296335529742,1116.7088732394366,0.02158404701629651,4.7716990778144886e-05,0.0216 ± 0.0000,0.21584047016296506,0.00047716990778144436,0.2158 ± 0.0005,0.11106172184046997,7.168363314403408e-05,0.1111 ± 0.0001,0.07956167407304811,3.0163228356100308e-05,0.0796 ± 0.0000,0.4330516431924883,0.0020619897892955505,0.4331 ± 0.0021,0.9430356932095835,6.095106624825781e-05,0.9430 ± 0.0001,0.012676924550095454,3.810090080829442e-05,0.0127 ± 0.0000,0.2795375427578736,4.4724555260424554e-05,0.2795 ± 0.0000,0.7204624572421263,4.4724555260541824e-05,0.7205 ± 0.0000
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore50_plain,KC50,LightGCN,55697,7100,7928633,0.02004971,142.35296335529742,1116.7088732394366,0.021621152545618857,5.851922971755383e-05,0.0216 ± 0.0001,0.21621152545618852,0.0005851922971755469,0.2162 ± 0.0006,0.10988515450004398,0.0005122878780274211,0.1099 ± 0.0005,0.07792848455451468,0.0008102919519176889,0.0779 ± 0.0008,0.5388262910798122,0.004586304213491429,0.5388 ± 0.0046,0.9046773249391443,0.0010146829782212675,0.9047 ± 0.0010,0.0411620015440688,0.0011763868419734963,0.0412 ± 0.0012,0.2528967288600654,0.000959181646965914,0.2529 ± 0.0010,0.7471032711399346,0.000959181646966073,0.7471 ± 0.0010
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore50_plain,KC50,NeuMF,55697,7100,7928633,0.02004971,142.35296335529742,1116.7088732394366,0.022952163790988144,2.080942558332056e-05,0.0230 ± 0.0000,0.22952163790988145,0.0002080942558332104,0.2295 ± 0.0002,0.11540627499702016,0.0002634402389011776,0.1154 ± 0.0003,0.08115094208241057,0.0003398782867934175,0.0812 ± 0.0003,0.7539906103286386,0.017642402918666235,0.7540 ± 0.0176,0.840776354724804,0.0019809466150786537,0.8408 ± 0.0020,0.10495658054593006,0.0013654013015155164,0.1050 ± 0.0014,0.20840748693454428,0.0006437920205254587,0.2084 ± 0.0006,0.7915925130654556,0.0006437920205253758,0.7916 ± 0.0006
MovieLens 20M,ml20m_allinone_20260429_114603,k-core filtering,kcore50_plain,KC50,MultiVAE,55697,7100,7928633,0.02004971,142.35296335529742,1116.7088732394366,0.016027793238414995,0.00038332721050156544,0.0160 ± 0.0004,0.16027793238414995,0.003833272105015636,0.1603 ± 0.0038,0.08082576581943109,0.0022315654708158186,0.0808 ± 0.0022,0.056980114343168,0.001748925063328738,0.0570 ± 0.0017,0.1494835680751174,0.016078766971956877,0.1495 ± 0.0161,0.9668537653556456,0.00354286593967151,0.9669 ± 0.0035,0.002544721139977617,0.0010330962645229056,0.0025 ± 0.0010,0.3257130512090645,0.005442635922729142,0.3257 ± 0.0054,0.6742869487909355,0.005442635922729079,0.6743 ± 0.0054
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop20,RD20,BPR,19188,4024,453752,0.00587666,23.647696476964768,112.76143141153082,0.02735439254934668,0.0012986298473045114,0.0274 ± 0.0013,0.2735439254934668,0.012986298473045147,0.2735 ± 0.0130,0.14846526080962905,0.007330871254361957,0.1485 ± 0.0073,0.11051745888328457,0.005625937116047195,0.1105 ± 0.0056,0.11569699983424497,0.010578819516693353,0.1157 ± 0.0106,0.9835361793151085,0.0010899354450884613,0.9835 ± 0.0011,0.001661106477620239,0.0002668327333584832,0.0017 ± 0.0003,0.2274745700998689,0.003978048806657699,0.2275 ± 0.0040,0.7725254299001311,0.003978048806657671,0.7725 ± 0.0040
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop20,RD20,ItemKNN,19188,4024,453752,0.00587666,23.647696476964768,112.76143141153082,0.03591187100361412,2.8709187590107367e-05,0.0359 ± 0.0000,0.3591187100361412,0.0002870918759011163,0.3591 ± 0.0003,0.19628688524060608,0.0006300820924701904,0.1963 ± 0.0006,0.14670131993813185,0.0008636522597510723,0.1467 ± 0.0009,0.5745897563401293,0.004419788372608488,0.5746 ± 0.0044,0.934496585501988,0.0003551389854059693,0.9345 ± 0.0004,0.06067730052821796,0.0006410604063135677,0.0607 ± 0.0006,0.17132941190279838,0.0002547458539594294,0.1713 ± 0.0003,0.8286705880972015,0.0002547458539593789,0.8287 ± 0.0003
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop20,RD20,LightGCN,19188,4024,453752,0.00587666,23.647696476964768,112.76143141153082,0.031071031415068114,0.0006964404692540548,0.0311 ± 0.0007,0.3107103141506811,0.00696440469254055,0.3107 ± 0.0070,0.16437977950720017,0.0027967167017130977,0.1644 ± 0.0028,0.12002725071819109,0.0017797201296466992,0.1200 ± 0.0018,0.11818332504558264,0.0070951084786422996,0.1182 ± 0.0071,0.980395989281616,0.0014061964804032664,0.9804 ± 0.0014,0.0037635529608006676,0.0018980803004790816,0.0038 ± 0.0019,0.21369836515621202,0.00363215086716901,0.2137 ± 0.0036,0.7863016348437881,0.0036321508671689393,0.7863 ± 0.0036
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop20,RD20,NeuMF,19188,4024,453752,0.00587666,23.647696476964768,112.76143141153082,0.034500973033083124,0.0002746607729587151,0.0345 ± 0.0003,0.34500973033083127,0.0027466077295870877,0.3450 ± 0.0027,0.18116422195559076,0.0016524633645987282,0.1812 ± 0.0017,0.13156146435962948,0.0014289034558017985,0.1316 ± 0.0014,0.43237195425161606,0.013043139779815038,0.4324 ± 0.0130,0.9233155682389974,0.005525719706448642,0.9233 ± 0.0055,0.0857450653322213,0.009940932643133206,0.0857 ± 0.0099,0.1616891410093644,0.003517853106101064,0.1617 ± 0.0035,0.8383108589906355,0.0035178531061010373,0.8383 ± 0.0035
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop20,RD20,MultiVAE,19188,4024,453752,0.00587666,23.647696476964768,112.76143141153082,0.02434494022796775,0.0001577929431902633,0.0243 ± 0.0002,0.2434494022796775,0.0015779294319026272,0.2434 ± 0.0016,0.1332579247696212,0.0008686530678613556,0.1333 ± 0.0009,0.09978469436611638,0.0008632323730181154,0.0998 ± 0.0009,0.03472567545168241,0.0011483844240469923,0.0347 ± 0.0011,0.9875579200759251,5.857069774616549e-05,0.9876 ± 0.0001,5.212677231025855e-05,0.0,0.0001 ± 0.0000,0.2342195398587571,0.00011981060058135671,0.2342 ± 0.0001,0.7657804601412429,0.00011981060058135417,0.7658 ± 0.0001
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop40,RD40,BPR,19188,4024,340314,0.0044075,17.735772357723576,84.57107355864811,0.02647794807632155,0.003164476512346291,0.0265 ± 0.0032,0.2647794807632155,0.03164476512346292,0.2648 ± 0.0316,0.14185176249300524,0.015052597975174383,0.1419 ± 0.0151,0.10457191182871507,0.010043913888586721,0.1046 ± 0.0100,0.09483544723534776,0.030602882020741084,0.0948 ± 0.0306,0.9856220824406409,0.0035888532202207122,0.9856 ± 0.0036,0.0015170472317797936,0.0004970635786396726,0.0015 ± 0.0005,0.17323739264509255,0.0062057097515265894,0.1732 ± 0.0062,0.8267626073549076,0.006205709751526591,0.8268 ± 0.0062
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop40,RD40,ItemKNN,19188,4024,340314,0.0044075,17.735772357723576,84.57107355864811,0.03308831195912835,0.00010175800904985555,0.0331 ± 0.0001,0.3308831195912835,0.001017580090498576,0.3309 ± 0.0010,0.17740553087275682,0.0004835566843687798,0.1774 ± 0.0005,0.1306374844913579,0.0003108690508103411,0.1306 ± 0.0003,0.6933598607311614,0.002372392940604156,0.6934 ± 0.0024,0.9263773039179052,0.00022984294803105702,0.9264 ± 0.0002,0.07724081604281792,0.0010193724087055906,0.0772 ± 0.0010,0.12573259476920393,4.895375704898271e-05,0.1257 ± 0.0000,0.874267405230796,4.895375704906252e-05,0.8743 ± 0.0000
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop40,RD40,LightGCN,19188,4024,340314,0.0044075,17.735772357723576,84.57107355864811,0.02913147742675425,0.0009255338956318823,0.0291 ± 0.0009,0.2913147742675425,0.009255338956318837,0.2913 ± 0.0093,0.15320569523974828,0.0025730342029171922,0.1532 ± 0.0026,0.111407368239294,0.0008145279376733812,0.1114 ± 0.0008,0.09898035314598358,0.004738263835677112,0.0990 ± 0.0047,0.9848523106192889,0.0012160013608332118,0.9849 ± 0.0012,0.003569318458276857,0.00019853634740328924,0.0036 ± 0.0002,0.1672992941985236,0.0017241908541914383,0.1673 ± 0.0017,0.8327007058014764,0.0017241908541914222,0.8327 ± 0.0017
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop40,RD40,NeuMF,19188,4024,340314,0.0044075,17.735772357723576,84.57107355864811,0.03265040141799604,0.0003076683699234634,0.0327 ± 0.0003,0.3265040141799604,0.0030766836992345906,0.3265 ± 0.0031,0.1679552691168745,0.0026559639189044507,0.1680 ± 0.0027,0.11999804573180654,0.0024624632117874177,0.1200 ± 0.0025,0.3833208986156014,0.016129383562538995,0.3833 ± 0.0161,0.9343992349344488,0.006138701969116781,0.9344 ± 0.0061,0.06382024814930665,0.009616490430019773,0.0638 ± 0.0096,0.12680264842589023,0.0036123481768026754,0.1268 ± 0.0036,0.8731973515741097,0.00361234817680271,0.8732 ± 0.0036
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop40,RD40,MultiVAE,19188,4024,340314,0.0044075,17.735772357723576,84.57107355864811,0.024039898515969837,0.00012515349515191974,0.0240 ± 0.0001,0.24039898515969835,0.0012515349515191988,0.2404 ± 0.0013,0.13084504338961042,0.0008961145870494722,0.1308 ± 0.0009,0.09759096794338167,0.00101980963995958,0.0976 ± 0.0010,0.03075520185691785,0.0014358375259627579,0.0308 ± 0.0014,0.9880861790893193,1.1722034357408298e-05,0.9881 ± 0.0000,8.688701212942688e-05,3.009854390520414e-05,0.0001 ± 0.0000,0.17753728227992302,0.00010048275603443246,0.1775 ± 0.0001,0.822462717720077,0.00010048275603449252,0.8225 ± 0.0001
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop60,RD60,BPR,19188,4024,226876,0.00293833,11.823848238482384,56.38071570576541,0.024778114232014203,0.0004880020931265565,0.0248 ± 0.0005,0.247781142320142,0.004880020931265562,0.2478 ± 0.0049,0.13356784702855598,0.001880833059226247,0.1336 ± 0.0019,0.09891629554493708,0.0014395623796445713,0.0989 ± 0.0014,0.08643207719823642,0.006613818887047981,0.0864 ± 0.0066,0.9883195141508314,8.425467797654678e-05,0.9883 ± 0.0001,0.0023859246110473006,0.00020627280218375656,0.0024 ± 0.0002,0.11359638382491107,0.000843132276227482,0.1136 ± 0.0008,0.8864036161750889,0.0008431322762275001,0.8864 ± 0.0008
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop60,RD60,ItemKNN,19188,4024,226876,0.00293833,11.823848238482384,56.38071570576541,0.029006995927743553,2.3924901821837666e-05,0.0290 ± 0.0000,0.29006995927743556,0.00023924901821842002,0.2901 ± 0.0002,0.15625364029083819,0.0005307456209538363,0.1563 ± 0.0005,0.11537636605115982,0.0006436726864125278,0.1154 ± 0.0006,0.8340404292488146,0.003676296446882001,0.8340 ± 0.0037,0.9003531635932914,0.0004874474805453394,0.9004 ± 0.0005,0.1525442901395705,0.0011957930908860128,0.1525 ± 0.0012,0.07627959258035685,9.726126427797045e-05,0.0763 ± 0.0001,0.9237204074196431,9.726126427797045e-05,0.9237 ± 0.0001
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop60,RD60,LightGCN,19188,4024,226876,0.00293833,11.823848238482384,56.38071570576541,0.0258640492847447,0.002236306531049334,0.0259 ± 0.0022,0.258640492847447,0.022363065310493313,0.2586 ± 0.0224,0.13821172741077187,0.009956745546776231,0.1382 ± 0.0100,0.10171783643904352,0.00623472452053165,0.1017 ± 0.0062,0.08085849762914898,0.013483346802336016,0.0809 ± 0.0135,0.9877284519936481,0.0010672623080643544,0.9877 ± 0.0011,0.00626500991959904,0.00028941550697578,0.0063 ± 0.0003,0.10831747494563963,0.0005518616334763385,0.1083 ± 0.0006,0.8916825250543603,0.0005518616334765043,0.8917 ± 0.0006
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop60,RD60,NeuMF,19188,4024,226876,0.00293833,11.823848238482384,56.38071570576541,0.030298284083394245,0.00030533369499468135,0.0303 ± 0.0003,0.30298284083394245,0.003053336949946796,0.3030 ± 0.0031,0.1567624137441326,0.0025822156265604248,0.1568 ± 0.0026,0.1125532166737659,0.0024297413461850993,0.1126 ± 0.0024,0.3215206721570585,0.012021422116100718,0.3215 ± 0.0120,0.9505933487997907,0.002459085818759302,0.9506 ± 0.0025,0.03396157460582646,0.0017207485237399234,0.0340 ± 0.0017,0.0894190191919955,0.0014479911018826781,0.0894 ± 0.0014,0.9105809808080045,0.0014479911018827208,0.9106 ± 0.0014
MovieLens 20M,ml20m_allinone_20260429_114603,Random-drop fixed support,randdrop60,RD60,MultiVAE,19188,4024,226876,0.00293833,11.823848238482384,56.38071570576541,0.024243848108315064,8.895881047740604e-05,0.0242 ± 0.0001,0.24243848108315058,0.0008895881047740846,0.2424 ± 0.0009,0.13095518513235746,0.00038563320253803444,0.1310 ± 0.0004,0.09712036056402767,0.0006666966406236981,0.0971 ± 0.0007,0.026786457033524665,0.00223680719736274,0.0268 ± 0.0022,0.9886590013193873,4.592864170108268e-05,0.9887 ± 0.0000,3.480561066443911e-05,3.014254302963484e-05,0.0000 ± 0.0000,0.11514330260816878,0.00012371076053895684,0.1151 ± 0.0001,0.8848566973918311,0.00012371076053892087,0.8849 ± 0.0001
Online Retail,online_retail_loo_all_20260429_125004,Raw full,raw_full,Raw full evaluator support,BPR,4191,3665,266589,0.01735604,63.609878310665714,72.73915416098227,0.016571064372211602,0.0005303199248133434,0.0166 ± 0.0005,0.165710643722116,0.0053031992481333955,0.1657 ± 0.0053,0.09607800384118524,0.008881331363525622,0.0961 ± 0.0089,0.07460396496605866,0.011006566172034889,0.0746 ± 0.0110,0.177874977218881,0.007337076629633927,0.1779 ± 0.0073,0.9713397231975582,0.0015468427490332342,0.9713 ± 0.0015,0.00621414913957935,0.0005187030213721484,0.0062 ± 0.0005,0.23085925802072527,0.002197955413870301,0.2309 ± 0.0022,0.7691407419792747,0.0021979554138703027,0.7691 ± 0.0022
Online Retail,online_retail_loo_all_20260429_125004,Raw full,raw_full,Raw full evaluator support,ItemKNN,4191,3665,266589,0.01735604,63.609878310665714,72.73915416098227,0.029644678138942004,0.0002665030064320849,0.0296 ± 0.0003,0.29644678138942,0.002665030064320875,0.2964 ± 0.0027,0.1768813639833516,0.0011996317485592387,0.1769 ± 0.0012,0.14027663965522474,0.0013316615179872846,0.1403 ± 0.0013,0.6694004009476946,0.004815822949416374,0.6694 ± 0.0048,0.7708696219570624,0.001215950143428956,0.7709 ± 0.0012,0.09543499043977056,0.001183259444979583,0.0954 ± 0.0012,0.1703706548502039,0.0007465219921644506,0.1704 ± 0.0007,0.8296293451497961,0.0007465219921644774,0.8296 ± 0.0007
Online Retail,online_retail_loo_all_20260429_125004,Raw full,raw_full,Raw full evaluator support,LightGCN,4191,3665,266589,0.01735604,63.609878310665714,72.73915416098227,0.016037284894837477,0.0002495293142665025,0.0160 ± 0.0002,0.16037284894837475,0.0024952931426650508,0.1604 ± 0.0025,0.09505308814262992,0.00789944346051826,0.0951 ± 0.0079,0.07458306777140429,0.009533955009347565,0.0746 ± 0.0095,0.11600145799161654,0.006596933769906414,0.1160 ± 0.0066,0.9805262072598344,0.0005986912522016025,0.9805 ± 0.0006,0.012037922243467176,0.0007018525968526769,0.0120 ± 0.0007,0.23677146577672667,0.0005221231190705386,0.2368 ± 0.0005,0.7632285342232734,0.0005221231190704817,0.7632 ± 0.0005
Online Retail,online_retail_loo_all_20260429_125004,Raw full,raw_full,Raw full evaluator support,NeuMF,4191,3665,266589,0.01735604,63.609878310665714,72.73915416098227,0.01974187380497132,4.780114722753321e-05,0.0197 ± 0.0000,0.1974187380497132,0.00047801147227533036,0.1974 ± 0.0005,0.10068588315431248,0.0019032860863038912,0.1007 ± 0.0019,0.07145313590700779,0.002523431318961215,0.0715 ± 0.0025,0.5993256788773466,0.009447547314221063,0.5993 ± 0.0094,0.7909071363183132,0.00618418069765957,0.7909 ± 0.0062,0.0784257488846399,0.004414192879434609,0.0784 ± 0.0044,0.16968525328394368,0.001491271899206463,0.1697 ± 0.0015,0.8303147467160562,0.001491271899206487,0.8303 ± 0.0015
Online Retail,online_retail_loo_all_20260429_125004,Raw full,raw_full,Raw full evaluator support,MultiVAE,4191,3665,266589,0.01735604,63.609878310665714,72.73915416098227,0.014659018483110261,0.0004114324835460596,0.0147 ± 0.0004,0.14659018483110262,0.0041143248354606095,0.1466 ± 0.0041,0.07649275926598946,0.003069424184144411,0.0765 ± 0.0031,0.05502111217335883,0.003015472181180838,0.0550 ± 0.0030,0.036632039365773646,0.0011916071469493376,0.0366 ± 0.0012,0.9878778181070963,3.3874250977601584e-05,0.9879 ± 0.0000,0.0,0.0,0.0000 ± 0.0000,0.24028606402290267,0.0021118472371560795,0.2403 ± 0.0021,0.7597139359770972,0.0021118472371561984,0.7597 ± 0.0021
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,raw_aligned,Fixed-users raw,BPR,4146,3662,266323,0.01754127,64.2361312108056,72.72610595303114,0.016823709430619314,0.0011252984440498406,0.0168 ± 0.0011,0.16823709430619313,0.011252984440498406,0.1682 ± 0.0113,0.09750773389393304,0.0039296089839090335,0.0975 ± 0.0039,0.07570423165373637,0.0036744565194046746,0.0757 ± 0.0037,0.1870497036023712,0.011334788927577654,0.1870 ± 0.0113,0.9682663468191278,0.0023304882147421814,0.9683 ± 0.0023,0.006233389707658854,0.00025454587467631614,0.0062 ± 0.0003,0.2313978162965685,0.0012064811012102354,0.2314 ± 0.0012,0.7686021837034316,0.0012064811012102259,0.7686 ± 0.0012
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,raw_aligned,Fixed-users raw,ItemKNN,4146,3662,266323,0.01754127,64.2361312108056,72.72610595303114,0.028936135942659258,0.0003217360772398847,0.0289 ± 0.0003,0.2893613594265926,0.0032173607723988097,0.2894 ± 0.0032,0.17268827078663118,0.0010574740990795608,0.1727 ± 0.0011,0.13696324547375527,0.00048275703568357095,0.1370 ± 0.0005,0.6667578659370724,0.0063105677672617225,0.6668 ± 0.0063,0.7711440528721516,0.000990548218911346,0.7711 ± 0.0010,0.09465249255053555,0.0008279426743056161,0.0947 ± 0.0008,0.1704305370232555,0.0003111576772534403,0.1704 ± 0.0003,0.8295694629767446,0.0003111576772534365,0.8296 ± 0.0003
Online Retail,online_retail_loo_all_20260429_125004,Fixed-users item filtering,raw_aligned,Fixed-users raw,LightGCN,4146,3662,266323,0.01754127,64.2361312108056,72.72610595303114,0.015994201497946364,4.832085044696732e-05,0.0160 ± 0.0000,0.15994201497946364,0.00048320850446967323,0.1599 ± 0.0005,0.09263753749826122,0.0015564939680411203,0.0926 ± 0.0016,0.07159456249816241,0.002027187397905199,0.0716 ± 0.0020,0.1235750113999088,0.01057636330699112,0.1236 ± 0.0106,0.9781473371696096,0.0016292831662680293,0.9781 ± 0.0016,0.011403720705484418,0.0006816494795682963,0.0114 ± 0.0007,0.23659669033744238,0.0011697559857418184,0.2366 ± 0.0012,0.7634033096625576,0.0011697559857417421,0.7634 ± 0.0012
